file_name,label,value,x0,y0,x2,y2
1040_file_7.pdf,Basic Information___First Name,Joshua,116.89999898274739,329.0999942355686,197.49999576144748,363.4499867757161
1040_file_7.pdf,Basic Information___Last Name,Howe,678.3000098334419,325.90005662706164,742.199961344401,360.2500491672092
1040_file_7.pdf,Income___One_A,92468.824,1454.4972737630208,1017.7000257703993,1546.392313639323,1044.4166395399307
1040_file_7.pdf,Income___One_B,3.0,1489.2805311414932,1052.9000176323784,1516.3084242078994,1079.6166314019097
1040_file_7.pdf,Income___One_C,89386.3,1465.3082953559028,1086.4000108506943,1535.5809529622395,1113.1166246202256
1040_file_7.pdf,Income___One_D,4705.0,1470.7138061523438,1116.8000115288628,1530.175272623698,1143.516625298394
1040_file_7.pdf,Income___One_G,87610.0,1466.8582492404514,1218.9999898274739,1537.130906846788,1245.7166035970051
1040_file_7.pdf,Income___One_H,60856.0,1466.8582492404514,1252.6000128851997,1537.130906846788,1279.316626654731
1040_file_7.pdf,Income___Four_B,74137.0,1468.4583875868057,1420.3000386555989,1538.7310451931423,1447.0167371961807
1040_file_7.pdf,Income___Five_B,7.0,1490.0806003146702,1450.6998697916667,1517.1084933810764,1477.4166531032986
1040_file_7.pdf,Income___Six_B,65316.78,1460.652838812934,1487.3999701605903,1541.7366875542534,1514.1167534722222
1040_file_7.pdf,Income___Eight,19329.19,1461.4527384440105,1586.4998711480034,1542.5365871853298,1613.2166544596355
1040_file_7.pdf,Income___Ten,0.0,1490.0806003146702,1651.9999186197917,1517.1084933810764,1678.7167019314236
1040_file_7.pdf,Income___Eleven,21.0,1483.875020345052,1683.999972873264,1521.714104546441,1710.7167561848958
1040_file_7.pdf,Income___Twelve,8.0,1489.2805311414932,1717.4999660915798,1516.3084242078994,1744.216749403212
1040_file_7.pdf,Income___Thirteen,51484.8,1466.058349609375,1751.0999891493057,1536.331007215712,1777.8167724609375
1040_file_8.pdf,Basic Information___First Name,Edward,116.89999898274739,329.0999942355686,201.65000491672092,363.4499867757161
1040_file_8.pdf,Basic Information___Last Name,Williams,678.3000098334419,325.90005662706164,771.3249206542969,360.2500491672092
1040_file_8.pdf,Income___One_B,5108.0,1473.0638292100693,1052.9000176323784,1532.5252956814236,1079.6166314019097
1040_file_8.pdf,Income___One_C,98449.76,1459.902784559462,1086.4000108506943,1540.9866333007812,1113.1166246202256
1040_file_8.pdf,Income___One_F,1403.0,1472.2639295789932,1183.9000278049045,1531.7253960503472,1210.6166415744358
1040_file_8.pdf,Income___One_H,3842.681,1461.4527384440105,1252.6000128851997,1542.5365871853298,1279.316626654731
1040_file_8.pdf,Income___One_Z,59959.65,1461.4527384440105,1310.1000467936199,1542.5365871853298,1336.8166605631511
1040_file_8.pdf,Income___Three_B,956.0,1477.669440375434,1386.800045437283,1526.3197157118057,1413.5166592068142
1040_file_8.pdf,Income___Five_B,70.0,1484.6749199761284,1450.6998697916667,1522.5140041775173,1477.4166531032986
1040_file_8.pdf,Income___Eight,8.0,1488.4806315104167,1586.4998711480034,1515.508524576823,1613.2166544596355
1040_file_8.pdf,Income___Ten,41167.645,1457.647196451823,1651.9999186197917,1549.542236328125,1678.7167019314236
1040_file_8.pdf,Income___Thirteen,6569.0,1471.463860405816,1751.0999891493057,1530.9253268771702,1777.8167724609375
1040_file_8.pdf,Income___Fourteen,22352.868,1456.8472968207466,1784.5999823676216,1548.7423366970486,1811.3167656792534
1040_file_9.pdf,Basic Information___First Name,David,116.89999898274739,329.0999942355686,180.80001407199435,363.4499867757161
1040_file_9.pdf,Basic Information___Last Name,Smith,678.3000098334419,325.90005662706164,742.2000461154514,360.2500491672092
1040_file_9.pdf,Income___One_A,56504.045,1454.4972737630208,1017.7000257703993,1546.392313639323,1044.4166395399307
1040_file_9.pdf,Income___One_B,144.0,1478.469509548611,1052.9000176323784,1527.1197848849827,1079.6166314019097
1040_file_9.pdf,Income___One_E,29787.21,1460.652838812934,1151.9000583224827,1541.7366875542534,1178.616672092014
1040_file_9.pdf,Income___One_F,397.0,1477.669440375434,1183.9000278049045,1526.3197157118057,1210.6166415744358
1040_file_9.pdf,Income___One_H,89441.626,1456.0472276475693,1252.6000128851997,1547.9422675238716,1279.316626654731
1040_file_9.pdf,Income___One_Z,4850.42,1466.8582492404514,1310.1000467936199,1537.130906846788,1336.8166605631511
1040_file_9.pdf,Income___Two_B,90181.104,1455.2471584743923,1353.2000223795574,1547.1421983506943,1379.9166361490886
1040_file_9.pdf,Income___Four_B,4516.0,1473.8638983832466,1420.3000386555989,1533.3253648546006,1447.0167371961807
1040_file_9.pdf,Income___Seven,67394.626,1456.8472968207466,1548.0999416775173,1548.7423366970486,1574.8167249891494
1040_file_9.pdf,Income___Eight,78.0,1483.074951171875,1586.4998711480034,1520.914035373264,1613.2166544596355
1040_file_9.pdf,Income___Eleven,56428.636,1456.8472968207466,1683.999972873264,1548.7423366970486,1710.7167561848958
1040_file_9.pdf,Income___Fifteen,8.0,1488.4806315104167,1819.7999742296006,1515.508524576823,1846.5167575412327
1040_file_11.pdf,Basic Information___First Name,Katherine,116.89999898274739,329.0999942355686,223.89998965793185,363.4499867757161
1040_file_11.pdf,Basic Information___Last Name,Valdez,678.3000098334419,325.90005662706164,754.7249688042534,360.2500491672092
1040_file_11.pdf,Income___One_A,20268.112,1454.4972737630208,1017.7000257703993,1546.392313639323,1044.4166395399307
1040_file_11.pdf,Income___One_B,262.0,1478.469509548611,1052.9000176323784,1527.1197848849827,1079.6166314019097
1040_file_11.pdf,Income___One_D,70764.0,1465.3082953559028,1116.8000115288628,1535.5809529622395,1143.516625298394
1040_file_11.pdf,Income___One_F,14594.087,1456.0472276475693,1183.9000278049045,1547.9422675238716,1210.6166415744358
1040_file_11.pdf,Income___One_H,8.0,1488.4806315104167,1252.6000128851997,1515.508524576823,1279.316626654731
1040_file_11.pdf,Income___Two_B,21130.882,1455.2471584743923,1353.2000223795574,1547.1421983506943,1379.9166361490886
1040_file_11.pdf,Income___Six_B,2.0,1487.6805623372395,1487.3999701605903,1514.7084554036458,1514.1167534722222
1040_file_11.pdf,Income___Eight,10216.05,1461.4527384440105,1586.4998711480034,1542.5365871853298,1613.2166544596355
1040_file_11.pdf,Income___Ten,7480.0,1473.8638983832466,1651.9999186197917,1533.3253648546006,1678.7167019314236
1040_file_11.pdf,Income___Eleven,75327.0,1467.6583184136284,1683.999972873264,1537.9309760199653,1710.7167561848958
1040_file_11.pdf,Income___Twelve,69438.74,1462.2528076171875,1717.4999660915798,1543.3366563585068,1744.216749403212
1040_file_11.pdf,Income___Thirteen,51762.81,1460.652838812934,1751.0999891493057,1541.7366875542534,1777.8167724609375
1040_file_11.pdf,Income___Fourteen,46696.742,1456.8472968207466,1784.5999823676216,1548.7423366970486,1811.3167656792534
1040_file_11.pdf,Income___Fifteen,59.0,1483.074951171875,1819.7999742296006,1520.914035373264,1846.5167575412327
1040_file_12.pdf,Basic Information___First Name,Carl,116.89999898274739,329.0999942355686,162.7250141567654,363.4499867757161
1040_file_12.pdf,Basic Information___Last Name,Russell,678.3000098334419,325.90005662706164,760.2499220106337,360.2500491672092
1040_file_12.pdf,Income___One_A,26612.0,1465.3082953559028,1017.7000257703993,1535.5809529622395,1044.4166395399307
1040_file_12.pdf,Income___One_B,35.0,1483.875020345052,1052.9000176323784,1521.714104546441,1079.6166314019097
1040_file_12.pdf,Income___One_C,9912.0,1470.7138061523438,1086.4000108506943,1530.175272623698,1113.1166246202256
1040_file_12.pdf,Income___One_D,43162.34,1459.902784559462,1116.8000115288628,1540.9866333007812,1143.516625298394
1040_file_12.pdf,Income___One_Z,3513.0,1472.2639295789932,1310.1000467936199,1531.7253960503472,1336.8166605631511
1040_file_12.pdf,Income___Three_B,40868.497,1456.0472276475693,1386.800045437283,1547.9422675238716,1413.5166592068142
1040_file_12.pdf,Income___Four_B,55250.87,1463.052707248264,1420.3000386555989,1544.1365559895833,1447.0167371961807
1040_file_12.pdf,Income___Five_B,74344.1,1468.4583875868057,1450.6998697916667,1538.7310451931423,1477.4166531032986
1040_file_12.pdf,Income___Seven,8137.0,1473.0638292100693,1548.0999416775173,1532.5252956814236,1574.8167249891494
1040_file_12.pdf,Income___Eight,1941.0,1472.2639295789932,1586.4998711480034,1531.7253960503472,1613.2166544596355
1040_file_12.pdf,Income___Ten,26509.291,1457.647196451823,1651.9999186197917,1549.542236328125,1678.7167019314236
1040_file_12.pdf,Income___Thirteen,13137.45,1460.652838812934,1751.0999891493057,1541.7366875542534,1777.8167724609375
1040_file_12.pdf,Income___Fourteen,21133.0,1467.6583184136284,1784.5999823676216,1537.9309760199653,1811.3167656792534
1040_file_12.pdf,Income___Fifteen,68644.866,1456.0472276475693,1819.7999742296006,1547.9422675238716,1846.5167575412327
1040_file_13.pdf,Basic Information___First Name,Kelli,116.89999898274739,329.0999942355686,164.1250080532498,363.4499867757161
1040_file_13.pdf,Basic Information___Last Name,Stout,678.3000098334419,325.90005662706164,736.6750929090712,360.2500491672092
1040_file_13.pdf,Income___One_A,968.0,1476.1194864908855,1017.7000257703993,1524.7697618272568,1044.4166395399307
1040_file_13.pdf,Income___One_C,19.0,1481.5249972873264,1086.4000108506943,1519.3640814887153,1113.1166246202256
1040_file_13.pdf,Income___One_D,5.0,1489.2805311414932,1784.5999823676216,1516.3084242078994,1811.3167656792534
1040_file_13.pdf,Income___One_E,2532.37,1466.058349609375,1151.9000583224827,1536.331007215712,1178.616672092014
1040_file_13.pdf,Income___One_H,47551.89,1461.4527384440105,1252.6000128851997,1542.5365871853298,1279.316626654731
1040_file_13.pdf,Income___Six_B,12569.279,1455.2471584743923,1487.3999701605903,1547.1421983506943,1514.1167534722222
1040_file_13.pdf,Income___Seven,36.0,1483.875020345052,1548.0999416775173,1521.714104546441,1574.8167249891494
1040_file_13.pdf,Income___Nine,6404.09,1465.3082953559028,1618.399895562066,1535.5809529622395,1645.116678873698
1040_file_13.pdf,Income___Ten,2.0,1456.8472968207466,1717.4999660915798,1548.7423366970486,1744.216749403212
1040_file_13.pdf,Income___Twelve,38422.024,1456.8472968207466,1717.4999660915798,1548.7423366970486,1744.216749403212
1040_file_13.pdf,Income___Fourteen,5.0,1489.2805311414932,1784.5999823676216,1516.3084242078994,1811.3167656792534
1040_file_13.pdf,Income___Fifteen,16188.0,1466.8582492404514,1819.7999742296006,1537.130906846788,1846.5167575412327
1040_file_14.pdf,Basic Information___First Name,Crystal,116.89999898274739,329.0999942355686,194.6750005086263,363.4499867757161
1040_file_14.pdf,Basic Information___Last Name,Hunt,678.3000098334419,325.90005662706164,731.1000400119358,360.2500491672092
1040_file_14.pdf,Income___One_B,88210.273,1456.8472968207466,1052.9000176323784,1548.7423366970486,1079.6166314019097
1040_file_14.pdf,Income___One_H,102.0,1477.669440375434,1252.6000128851997,1526.3197157118057,1279.316626654731
1040_file_14.pdf,Income___Three_B,7.0,1488.4806315104167,1386.800045437283,1515.508524576823,1413.5166592068142
1040_file_14.pdf,Income___Five_B,695.0,1479.2694091796875,1450.6998697916667,1527.919684516059,1477.4166531032986
1040_file_14.pdf,Income___Six_B,24.0,1482.2750515407986,1487.3999701605903,1520.1141357421875,1514.1167534722222
1040_file_14.pdf,Income___Seven,82865.63,1462.2528076171875,1548.0999416775173,1543.3366563585068,1574.8167249891494
1040_file_14.pdf,Income___Nine,6.0,1486.9305080837673,1618.399895562066,1513.9584011501736,1645.116678873698
1040_file_14.pdf,Income___Ten,45.0,1484.6749199761284,1651.9999186197917,1522.5140041775173,1678.7167019314236
1040_file_14.pdf,Income___Thirteen,13476.301,1455.2471584743923,1751.0999891493057,1547.1421983506943,1777.8167724609375
1040_file_14.pdf,Income___Fifteen,32618.92,1461.4527384440105,1819.7999742296006,1542.5365871853298,1846.5167575412327
1040_file_15.pdf,Basic Information___First Name,Kimberly,116.89999898274739,329.0999942355686,214.12501864963107,363.4499867757161
1040_file_15.pdf,Basic Information___Last Name,Carey,678.3000098334419,325.90005662706164,744.9750264485677,360.2500491672092
1040_file_15.pdf,Income___One_A,9375.7,1470.7138061523438,1017.7000257703993,1530.175272623698,1044.4166395399307
1040_file_15.pdf,Income___One_B,309.0,1478.469509548611,1052.9000176323784,1527.1197848849827,1079.6166314019097
1040_file_15.pdf,Income___One_D,97707.73,1459.902784559462,1116.8000115288628,1540.9866333007812,1143.516625298394
1040_file_15.pdf,Income___One_E,44804.43,1460.652838812934,1151.9000583224827,1541.7366875542534,1178.616672092014
1040_file_15.pdf,Income___Two_B,81422.85,1460.652838812934,1353.2000223795574,1541.7366875542534,1379.9166361490886
1040_file_15.pdf,Income___Four_B,3.0,1490.0806003146702,1420.3000386555989,1517.1084933810764,1447.0167371961807
1040_file_15.pdf,Income___Nine,42629.56,1459.902784559462,1618.399895562066,1540.9866333007812,1645.116678873698
1040_file_15.pdf,Income___Ten,14052.364,1457.647196451823,1651.9999186197917,1549.542236328125,1678.7167019314236
1040_file_15.pdf,Income___Eleven,35.0,1483.875020345052,1683.999972873264,1521.714104546441,1710.7167561848958
1040_file_15.pdf,Income___Twelve,6104.0,1473.0638292100693,1717.4999660915798,1532.5252956814236,1744.216749403212
1040_file_15.pdf,Income___Fourteen,48606.762,1456.8472968207466,1784.5999823676216,1548.7423366970486,1811.3167656792534
1040_file_15.pdf,Income___Fifteen,13060.35,1461.4527384440105,1819.7999742296006,1542.5365871853298,1846.5167575412327
1040_file_18.pdf,Basic Information___First Name,Sharon,116.89999898274739,329.0999942355686,197.49999576144748,363.4499867757161
1040_file_18.pdf,Basic Information___Last Name,Williams,678.3000098334419,325.90005662706164,771.3249206542969,360.2500491672092
1040_file_18.pdf,Income___One_D,51296.108,1454.4972737630208,1116.8000115288628,1546.392313639323,1143.516625298394
1040_file_18.pdf,Income___One_E,25.0,1482.2750515407986,1151.9000583224827,1520.1141357421875,1178.616672092014
1040_file_18.pdf,Income___One_F,9.0,1484.6749199761284,1450.6998697916667,1522.5140041775173,1477.4166531032986
1040_file_18.pdf,Income___One_H,421.0,1477.669440375434,1252.6000128851997,1526.3197157118057,1279.316626654731
1040_file_18.pdf,Income___Three_B,13377.79,1461.4527384440105,1386.800045437283,1542.5365871853298,1413.5166592068142
1040_file_18.pdf,Income___Four_B,76450.0,1468.4583875868057,1420.3000386555989,1538.7310451931423,1447.0167371961807
1040_file_18.pdf,Income___Five_B,99.0,1484.6749199761284,1450.6998697916667,1522.5140041775173,1477.4166531032986
1040_file_18.pdf,Income___Eight,8183.87,1466.8582492404514,1586.4998711480034,1537.130906846788,1613.2166544596355
1040_file_18.pdf,Income___Twelve,76665.341,1456.8472968207466,1717.4999660915798,1548.7423366970486,1744.216749403212
1040_file_18.pdf,Income___Thirteen,9312.0,1471.463860405816,1751.0999891493057,1530.9253268771702,1777.8167724609375
1040_file_20.pdf,Basic Information___First Name,Molly,116.89999898274739,329.0999942355686,175.2250141567654,363.4499867757161
1040_file_20.pdf,Basic Information___Last Name,Ramirez,678.3000098334419,325.90005662706164,771.3500128851997,360.2500491672092
1040_file_20.pdf,Income___One_A,63525.08,1459.902784559462,1017.7000257703993,1540.9866333007812,1044.4166395399307
1040_file_20.pdf,Income___One_C,77212.928,1454.4972737630208,1086.4000108506943,1546.392313639323,1113.1166246202256
1040_file_20.pdf,Income___One_F,6213.087,1461.4527384440105,1183.9000278049045,1542.5365871853298,1210.6166415744358
1040_file_20.pdf,Income___One_G,6784.0,1472.2639295789932,1218.9999898274739,1531.7253960503472,1245.7166035970051
1040_file_20.pdf,Income___One_Z,58.0,1483.074951171875,1310.1000467936199,1520.914035373264,1336.8166605631511
1040_file_20.pdf,Income___Three_B,27833.69,1461.4527384440105,1386.800045437283,1542.5365871853298,1413.5166592068142
1040_file_20.pdf,Income___Four_B,76407.635,1457.647196451823,1420.3000386555989,1549.542236328125,1447.0167371961807
1040_file_20.pdf,Income___Seven,68.0,1483.875020345052,1548.0999416775173,1521.714104546441,1574.8167249891494
1040_file_20.pdf,Income___Nine,9561.0,1470.7138061523438,1618.399895562066,1530.175272623698,1645.116678873698
1040_file_20.pdf,Income___Ten,79294.51,1463.052707248264,1651.9999186197917,1544.1365559895833,1678.7167019314236
1040_file_20.pdf,Income___Eleven,5.0,1489.2805311414932,1683.999972873264,1516.3084242078994,1710.7167561848958
1040_file_20.pdf,Income___Twelve,25339.785,1456.8472968207466,1717.4999660915798,1548.7423366970486,1744.216749403212
1040_file_20.pdf,Income___Fifteen,8.0,1488.4806315104167,1819.7999742296006,1515.508524576823,1846.5167575412327
1040_file_21.pdf,Basic Information___First Name,Timothy,116.89999898274739,329.0999942355686,205.80001407199435,363.4499867757161
1040_file_21.pdf,Basic Information___Last Name,Hamilton,678.3000098334419,325.90005662706164,776.9249810112847,360.2500491672092
1040_file_21.pdf,Income___One_A,115.0,1476.1194864908855,1017.7000257703993,1524.7697618272568,1044.4166395399307
1040_file_21.pdf,Income___One_F,38197.34,1461.4527384440105,1183.9000278049045,1542.5365871853298,1210.6166415744358
1040_file_21.pdf,Income___One_G,60103.171,1456.0472276475693,1218.9999898274739,1547.9422675238716,1245.7166035970051
1040_file_21.pdf,Income___Two_B,4869.0,1471.463860405816,1353.2000223795574,1530.9253268771702,1379.9166361490886
1040_file_21.pdf,Income___Five_B,8049.0,1473.8638983832466,1450.6998697916667,1533.3253648546006,1477.4166531032986
1040_file_21.pdf,Income___Seven,23062.28,1462.2528076171875,1548.0999416775173,1543.3366563585068,1574.8167249891494
1040_file_21.pdf,Income___Thirteen,834.0,1476.8693712022568,1751.0999891493057,1525.5196465386284,1777.8167724609375
1040_file_21.pdf,Income___Fourteen,3443.074,1462.2528076171875,1784.5999823676216,1543.3366563585068,1811.3167656792534
1040_file_22.pdf,Basic Information___First Name,Renee,116.89999898274739,329.0999942355686,190.5500200059679,363.4499867757161
1040_file_22.pdf,Basic Information___Last Name,Gomez,678.3000098334419,325.90005662706164,758.8750203450521,360.2500491672092
1040_file_22.pdf,Income___One_B,82097.838,1456.8472968207466,1052.9000176323784,1548.7423366970486,1079.6166314019097
1040_file_22.pdf,Income___One_E,766.0,1476.8693712022568,1151.9000583224827,1525.5196465386284,1178.616672092014
1040_file_22.pdf,Income___One_G,31736.948,1456.0472276475693,1218.9999898274739,1547.9422675238716,1245.7166035970051
1040_file_22.pdf,Income___One_Z,3.0,1488.4806315104167,1310.1000467936199,1515.508524576823,1336.8166605631511
1040_file_22.pdf,Income___Two_B,63269.566,1455.2471584743923,1353.2000223795574,1547.1421983506943,1379.9166361490886
1040_file_22.pdf,Income___Three_B,7.0,1488.4806315104167,1386.800045437283,1515.508524576823,1413.5166592068142
1040_file_22.pdf,Income___Four_B,32658.62,1463.052707248264,1420.3000386555989,1544.1365559895833,1447.0167371961807
